-PEND] has_pending: sensor=Notused3, src=CAN_DEV, pending_count=0, result=FALSE 
[00:12:23.371] [MM2] get_new_sample_count: sensor=Mib3_Cell_14, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.372] [MM2] get_new_sample_count: sensor=SIM100_energy_stored_un, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.372] [MM2] get_new_sample_count: sensor=SccA_String2OverCurrentFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.372] [MM2] get_new_sample_count: sensor=brakePedal_st, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.372] [MM2] get_new_sample_count: sensor=is_DCFC_N_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.372] [MM2] get_new_sample_count: sensor=M1Therm2DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.372] [MM2] get_new_sample_count: sensor=BqComm_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.372] [MM2] get_new_sample_count: sensor=BqComm_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.372] [MM2] get_new_sample_count: sensor=SIM100_Cn, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.372] [MM2] get_new_sample_count: sensor=is_PCHG_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.373] [MM2] get_new_sample_count: sensor=OBCAC_CHRGNEG, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.373] [MM2] get_new_sample_count: sensor=SccA_String2OverVoltageFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.373] [MM2] get_new_sample_count: sensor=gnd1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.373] [MM2] get_new_sample_count: sensor=Mib3_Cell_11, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.373] [MM2] get_new_sample_count: sensor=Notused3, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.373] [MM2] get_new_sample_count: sensor=SccA_Ch1FaultCount, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.373] [MM2] get_new_sample_count: sensor=SccA_OutputCurrent, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.373] [MM2] get_new_sample_count: sensor=OBCAC_CHRGNEG, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.373] [MM2] get_new_sample_count: sensor=is_Main_P_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.373] [MM2] get_new_sample_count: sensor=SccA_String6OverVoltageFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.374] [MM2] get_new_sample_count: sensor=SccA_ChrgCtrlIsOutputDischargedF, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.374] [MM2] get_new_sample_count: sensor=Mib5_Cell_8, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.374] [MM2] get_new_sample_count: sensor=mux, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.707] [MM2] get_new_sample_count: sensor=PrechargeOT_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.707] [MM2] get_new_sample_count: sensor=edmHV_cur, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.707] [MM2] get_new_sample_count: sensor=ChargingDerateActive, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.707] [MM2] get_new_sample_count: sensor=SccA_String7En, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.707] [MM2] get_new_sample_count: sensor=SccA_String1Voltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.707] [MM2] get_new_sample_count: sensor=Mib2_Cell_13, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.707] [MM2] get_new_sample_count: sensor=M3Therm0DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.707] [MM2] get_new_sample_count: sensor=LowBeamStatus, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.707] [MM2] get_new_sample_count: sensor=Mib1_Cell_0, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.708] [MM2] get_new_sample_count: sensor=Mib2_Cell_9, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.708] [MM2] get_new_sample_count: sensor=SccA_SolarCurrentAvailable, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.708] [MM2] get_new_sample_count: sensor=HVIL_3_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.708] [MM2] get_new_sample_count: sensor=Mib5_Cell_10, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.708] [MM2] get_new_sample_count: sensor=HVAC_RecircReqStatus, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.708] [MM2] get_new_sample_count: sensor=AGM_LvTest, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.708] [MM2] get_new_sample_count: sensor=SFP203_CC_charging_high, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.708] [MM2] get_new_sample_count: sensor=invCpctUlimDerStrtThr_degC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.708] [MM2] get_new_sample_count: sensor=genInstLlimTrq_nm, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.708] [MM2] get_new_sample_count: sensor=SccA_AgmMia, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.709] [MM2] get_new_sample_count: sensor=HV_PTC_HV_voltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.709] [MM2] get_new_sample_count: sensor=SccA_String2Voltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.709] [MM2] get_new_sample_count: sensor=Functionalrequest_data, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.709] [MM2] get_new_sample_count: sensor=Open_DCFC_P_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.709] [MM2] get_new_sample_count: sensor=Mib2_Cell_1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.709] [MM2] get_new_sample_count: sensor=M2Therm0DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.709] [MM2] get_new_sample_count: sensor=AcChargeEnd_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.709] [MM2] get_new_sample_count: sensor=is_AC_Charge_2_Closed, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.709] [MM2] get_new_sample_count: sensor=SccA_SwVerMajor, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.710] [MM2] get_new_sample_count: sensor=TwoWayPosition, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.710] [MM2] get_new_sample_count: sensor=SFP203_CC_high, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.710] [MM2] get_new_sample_count: sensor=IPS_OBCCurrActL1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.710] [MM2] get_new_sample_count: sensor=SIM100_Hardware_Error, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.710] [MM2] get_new_sample_count: sensor=Mib0_Cell_13, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:23.710] [MM2] get_new_sample_count: sensor=ChargeNeg, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.043] [MM2] get_new_sample_count: sensor=SccA_String5Current, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.044] [MM2] get_new_sample_count: sensor=M4Therm2DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.044] [MM2] get_new_sample_count: sensor=Mib4_Cell_0, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.044] [MM2] get_new_sample_count: sensor=SccA_String2Current, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.044] [MM2] get_new_sample_count: sensor=Mib2_Cell_7, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.044] [MM2] get_new_sample_count: sensor=Mib5_Cell_5, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.045] [MM2] get_new_sample_count: sensor=SccA_String6OverCurrentFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.045] [MM2] get_new_sample_count: sensor=Phone, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.045] [MM2] get_new_sample_count: sensor=drvStAckNak_sts, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.045] [MM2] get_new_sample_count: sensor=devSysLimGenTrq_nm, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.045] [MM2] get_new_sample_count: sensor=Mib2_Cell_13, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.045] [MM2] get_new_sample_count: sensor=Mib2_Cell_4, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.046] [MM2] get_new_sample_count: sensor=SIM100_High_Uncertainty, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.046] [MM2] get_new_sample_count: sensor=Mib4_Cell_13, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.046] [MM2] get_new_sample_count: sensor=is_Main_N_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.046] [MM2] get_new_sample_count: sensor=SccA_String7Voltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.046] [MM2] get_new_sample_count: sensor=Mib0_Cell_9, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.046] [MM2] get_new_sample_count: sensor=Mib2_Cell_12, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.046] [MM2] get_new_sample_count: sensor=MainNeg, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.046] [MM2] get_new_sample_count: sensor=Mib4_Cell_10, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.046] [MM2] get_new_sample_count: sensor=Mib1_Cell_4, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.047] [MM2] get_new_sample_count: sensor=IPS_DCDCState2, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.047] [MM2] get_new_sample_count: sensor=IsolationResLow_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.047] [MM2] get_new_sample_count: sensor=SccA_Ch4FaultCount, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.048] [MM2] get_new_sample_count: sensor=SIM100_Vb_un, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.048] [MM2] get_new_sample_count: sensor=ContMainSense12V, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.049] [MM2] get_new_sample_count: sensor=Mib3_Cell_6, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.049] [MM2] get_new_sample_count: sensor=M3Therm3DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.049] [MM2] get_new_sample_count: sensor=Notused5, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.049] [MM2] get_new_sample_count: sensor=IPS_DCDCState4, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.049] [MM2] get_new_sample_count: sensor=TwoWayMotor, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.050] [MM2] get_new_sample_count: sensor=Mib3_Cell_1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.050] [MM2] get_new_sample_count: sensor=Mib2_Cell_8, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.050] [MM2] get_new_sample_count: sensor=Mib5_Cell_1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.050] [MM2] get_new_sample_count: sensor=SolarNeg, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.385] [MM2] get_new_sample_count: sensor=M1Therm3DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.385] [MM2] get_new_sample_count: sensor=RadBypassVoltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.385] [MM2] get_new_sample_count: sensor=SccA_ChrgCtrlOutputDischargeTime, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.385] [MM2] get_new_sample_count: sensor=VCU_IPS_CpDetect, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.385] [MM2] get_new_sample_count: sensor=VBulk, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.385] [MM2] get_new_sample_count: sensor=OBCAC_CHRGPOS, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.385] [MM2] get_new_sample_count: sensor=UI_TractionControlModeReq, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.386] [MM2] get_new_sample_count: sensor=SccA_String1OverVoltageFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.386] [MM2] get_new_sample_count: sensor=is_Main_P_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.386] [MM2] get_new_sample_count: sensor=HV_PTC_Status, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.386] [MM2] get_new_sample_count: sensor=is_Main_N_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.386] [MM2] get_new_sample_count: sensor=M3Therm2DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.386] [MM2] get_new_sample_count: sensor=UI_MapLightLeftReq, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.386] [MM2] get_new_sample_count: sensor=motRtr_degC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.386] [MM2] get_new_sample_count: sensor=Mib0_Cell_13, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.386] [MM2] get_new_sample_count: sensor=CurrShuntProtocolFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.387] [MM2] get_new_sample_count: sensor=Mib2_Cell_12, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.387] [MM2] get_new_sample_count: sensor=SIM100_No_New_Estimates, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.387] [MM2] get_new_sample_count: sensor=SccA_ReadyToCharge, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.387] [MM2] get_new_sample_count: sensor=SccA_ScState, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.387] [MM2] get_new_sample_count: sensor=Mib3_Cell_1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.387] [MM2] get_new_sample_count: sensor=Inverter, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.387] [MM2] get_new_sample_count: sensor=Mib1_Cell_6, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.387] [MM2] get_new_sample_count: sensor=M3Therm3DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.387] [MM2] get_new_sample_count: sensor=BattPump_RealRPM, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.387] [MM2] get_new_sample_count: sensor=is_AC_Charge_2_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.387] [MM2] get_new_sample_count: sensor=PwrtPump_RESP_ERROR, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.388] [MM2] get_new_sample_count: sensor=VCU_IPS_DCDCVoltLvSet, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.388] [MM2] get_new_sample_count: sensor=SIM100_Vb, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.388] [MM2] get_new_sample_count: sensor=Mib1_Cell_015, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.388] [MM2] get_new_sample_count: sensor=Mib4_Cell_4, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.388] [MM2] get_new_sample_count: sensor=IPS_OBCHvDcVoltAct, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.388] [MM2] get_new_sample_count: sensor=SIM100_Vb, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.388] [MM2] get_new_sample_count: sensor=Open_Main_N_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.721] [MM2] get_new_sample_count: sensor=MinThermDegC_ID, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.722] [MM2] get_new_sample_count: sensor=HVIL_3_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.722] [MM2] get_new_sample_count: sensor=Hvsense_BATPOS_BATNEG_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.722] [MM2] get_new_sample_count: sensor=Mib1_Cell_3, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.722] [MM2] get_new_sample_count: sensor=Mib1_Cell_6, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.722] [MM2] get_new_sample_count: sensor=Mib3_Cell_0, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.722] [MM2] get_new_sample_count: sensor=dcuPwrReq, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.722] [MM2] get_new_sample_count: sensor=HV_PTC_Master_Min, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.722] [MM2] get_new_sample_count: sensor=is_SRS_Pyrofuse_Ignited, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.722] [MM2] get_new_sample_count: sensor=Mib2_Cell_5, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.722] [MM2] get_new_sample_count: sensor=UI_VehicleModeReq, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.722] [MM2] get_new_sample_count: sensor=Mib5_Cell_2, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.723] [MM2] get_new_sample_count: sensor=Notused5, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.723] [MM2] get_new_sample_count: sensor=SIM100_Vn_un, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.723] [MM2] get_new_sample_count: sensor=Mib4_Cell_5, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.723] [MM2] get_new_sample_count: sensor=isMainContactorClose_req, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.723] [MM2] get_new_sample_count: sensor=M4Therm1DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.723] [MM2] get_new_sample_count: sensor=IPS_OBCUacActL3, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.723] [MM2] get_new_sample_count: sensor=Mib0_Cell_4, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.723] [MM2] get_new_sample_count: sensor=Mib4_Cell_8, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.723] [MM2] get_new_sample_count: sensor=Hvsense_CHRGNEG_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.723] [MM2] get_new_sample_count: sensor=MinCellVoltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.723] [MM2] get_new_sample_count: sensor=Notused1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.724] [MM2] get_new_sample_count: sensor=SIM100_Err_CH, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.724] [MM2] get_new_sample_count: sensor=SccA_SwVerMinor, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.724] [MM2] get_new_sample_count: sensor=Hvsense_5V_BATNEG_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.724] [MM2] get_new_sample_count: sensor=SFP203_temperature, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.724] [MM2] get_new_sample_count: sensor=SFP203_CC_discharging_high, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.724] [MM2] get_new_sample_count: sensor=Mib4_Cell_14, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.724] [MM2] get_new_sample_count: sensor=SccA_Ch6FaultCount, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.724] [MM2] get_new_sample_count: sensor=Mib4_Cell_4, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.724] [MM2] get_new_sample_count: sensor=Mib4_Cell_5, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.724] [MM2] get_new_sample_count: sensor=dcuActiveSts, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.726] [MM2] get_new_sample_count: sensor=Notused2, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:24.726] [MM2] get_new_sample_count: sensor=CellOV_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.058] [MM2] get_new_sample_count: sensor=Mib3_Cell_10, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.058] [MM2] get_new_sample_count: sensor=invPwrStgUlimDerEndThr_degC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.058] [MM2] get_new_sample_count: sensor=Mib3_Cell_7, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.058] [MM2] get_new_sample_count: sensor=HV_PTC_On_Rq, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.058] [MM2] get_new_sample_count: sensor=IsolationCapHi_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.058] [MM2] get_new_sample_count: sensor=Aptera_Bus_ID, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.059] [MM2] get_new_sample_count: sensor=M5Therm2DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.059] [MM2] get_new_sample_count: sensor=Mib1_Cell_1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.059] [MM2] get_new_sample_count: sensor=SccA_Ch1FaultCount, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.059] [MM2] get_new_sample_count: sensor=UI_HVAC_AirDistributionModeReq, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.059] [MM2] get_new_sample_count: sensor=is_Main_P_Closed, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.059] [MM2] get_new_sample_count: sensor=SIM100_HighBattery_Voltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.059] [MM2] get_new_sample_count: sensor=invPwrStgUlimDerStrtThr_degC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.059] [MM2] get_new_sample_count: sensor=Mib1_Cell_9, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.059] [MM2] get_new_sample_count: sensor=Mib1_Cell_014, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.059] [MM2] get_new_sample_count: sensor=SolPos_SolNeg, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.060] [MM2] get_new_sample_count: sensor=Mib0_Cell_10, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.060] [MM2] get_new_sample_count: sensor=IPS_OBCCurrActL3, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.060] [MM2] get_new_sample_count: sensor=SccA_String4OverCurrentFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.060] [MM2] get_new_sample_count: sensor=Temp_DCFC_P, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.060] [MM2] get_new_sample_count: sensor=Temp_spare1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.060] [MM2] get_new_sample_count: sensor=FANL_RealRPM, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.060] [MM2] get_new_sample_count: sensor=Open_Main_N_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:25.060] [MM2] get_new_sample_count: sensor=SccA_bmsVBattOutDec, src=CAN_DEV, NO RAM CHAIN, disk_available=0
